DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2015-02-25 13:15:00;9.31209251465e-08;7.01194053176e-10;1.53730008621e-10;1.56336061899e-10
2015-02-25 13:30:00;9.86357668452e-08;6.80286986224e-10;1.33128973578e-10;1.35244868297e-10
2015-02-25 13:45:00;1.05046371298e-07;6.7297579476e-10;1.34284066236e-10;1.36527893193e-10
2015-02-25 14:00:00;1.03724706177e-07;6.3546668573e-10;1.41569814613e-10;1.44272609278e-10
2015-02-25 14:15:00;9.69877482014e-08;6.47145429148e-10;1.39397888669e-10;1.42079467297e-10
2015-02-25 14:30:00;9.23150091328e-08;6.0256506555e-10;1.42609875728e-10;1.45320194684e-10
2015-02-25 14:45:00;9.43411933806e-08;2.2969665815e-09;5.12315264961e-10;5.26405441096e-10
2015-02-25 15:00:00;9.42555702659e-08;1.46560139115e-09;3.172686876e-10;3.26016108959e-10
2015-02-25 15:15:00;9.66454064497e-08;7.43125511394e-10;1.29446544177e-10;1.32251192325e-10
2015-02-25 15:30:00;9.53685709362e-08;7.57161045207e-10;1.21575336829e-10;1.24243560079e-10
2015-02-25 15:45:00;9.63665849575e-08;6.46914660597e-10;1.24086789596e-10;1.2645948593e-10
2015-02-25 16:00:00;9.51577342912e-08;6.73746720212e-10;1.32770803542e-10;1.35163123399e-10
2015-02-25 16:15:00;9.39474226244e-08;6.54695308469e-10;1.34648021302e-10;1.36911082965e-10
2015-02-25 16:30:00;9.40288673525e-08;6.82533206753e-10;1.34517188479e-10;1.36630929446e-10
2015-02-25 16:45:00;9.65864894048e-08;6.13126242781e-10;1.39264674939e-10;1.41299845137e-10
2015-02-25 17:00:00;9.86129640951e-08;6.30508642117e-10;1.46281804097e-10;1.4867555096e-10
2015-02-25 17:15:00;9.76475496755e-08;6.3892162254e-10;1.40494696092e-10;1.42836503361e-10
2015-02-25 17:30:00;1.01731692367e-07;6.49575309153e-10;1.4056485817e-10;1.4284086518e-10
2015-02-25 17:45:00;9.87826659048e-08;5.98154344618e-10;1.3949907105e-10;1.41904055328e-10
2015-02-25 18:00:00;9.21639121324e-08;6.07040686906e-10;1.38518967375e-10;1.40852403159e-10
2015-02-25 18:15:00;9.10873682765e-08;6.14057384781e-10;1.39554977191e-10;1.41629319299e-10
2015-02-25 18:30:00;9.11727842485e-08;6.13861574396e-10;1.39807227153e-10;1.41919803882e-10
2015-02-25 18:45:00;9.23081833271e-08;5.90274705601e-10;1.38717175961e-10;1.40966914217e-10
2015-02-25 19:00:00;9.1455789181e-08;5.70256487621e-10;1.37370733534e-10;1.39760295647e-10
2015-02-25 19:15:00;8.95068211004e-08;5.68128482914e-10;1.30053844267e-10;1.32289111301e-10
2015-02-25 19:30:00;9.0078912291e-08;5.45217909856e-10;1.31738982966e-10;1.33647427409e-10
2015-02-25 19:45:00;9.55291822992e-08;1.07493127249e-09;1.99737612578e-10;2.13852852542e-10
2015-02-25 20:00:00;9.5341663836e-08;1.20608614016e-09;2.10412919419e-10;2.29113741893e-10
2015-02-25 20:15:00;9.35587846467e-08;5.74079874198e-10;1.4414791725e-10;1.47254343218e-10
2015-02-25 20:30:00;9.31026026578e-08;5.87697196938e-10;1.49060770734e-10;1.52544426208e-10
2015-02-25 20:45:00;9.09382960511e-08;4.9410718039e-10;1.26079545681e-10;1.29642585051e-10
2015-02-25 21:00:00;9.08872410325e-08;8.58215289262e-10;1.37399850417e-10;1.40781440127e-10
2015-02-25 21:15:00;9.24930220706e-08;8.47615907192e-10;1.32637860955e-10;1.35524733462e-10
2015-02-25 21:30:00;9.40422441376e-08;5.07134265724e-10;1.27153211585e-10;1.29839467339e-10
2015-02-25 21:45:00;8.87679488332e-08;4.63010425267e-10;1.27668975558e-10;1.30064166025e-10
2015-02-25 22:00:00;8.69042644542e-08;4.26263941335e-10;9.756504483e-11;9.98573097504e-11
2015-02-25 22:15:00;8.94157015138e-08;4.11825596876e-10;9.38088387813e-11;9.58148602978e-11
2015-02-25 22:30:00;8.85154896232e-08;4.02699154072e-10;8.62356628378e-11;8.80164056893e-11
2015-02-25 22:45:00;9.0203414742e-08;3.87365649168e-10;8.1381116092e-11;8.30701835878e-11
2015-02-25 23:00:00;9.42859777896e-08;3.75578068905e-10;7.84018350271e-11;8.01076930389e-11
2015-02-25 23:15:00;9.25016277184e-08;3.81509820507e-10;7.77837189416e-11;7.93981091071e-11
2015-02-26 00:00:00;9.45103818439e-08;4.33709220402e-10;8.29533451156e-11;8.42774413294e-11
2015-02-26 00:15:00;9.45299048571e-08;5.972467001e-10;8.44765175331e-11;8.58021911643e-11
2015-02-26 00:30:00;9.11276236015e-08;4.1918928369e-10;8.35254012635e-11;8.48365706983e-11
2015-02-26 00:45:00;9.21023548024e-08;4.05942755017e-10;7.9693646582e-11;8.09858566979e-11
2015-02-26 01:00:00;8.804170233e-08;3.91672732685e-10;7.63060140213e-11;7.76898621049e-11
2015-02-26 01:15:00;9.00932228755e-08;3.81325468195e-10;7.38297573389e-11;7.52595047985e-11
2015-02-26 01:30:00;9.22175133222e-08;3.76652909162e-10;7.313971745e-11;7.45682466505e-11
2015-02-26 01:45:00;9.18503746248e-08;3.80433715589e-10;7.41035327309e-11;7.5668602363e-11
2015-02-26 02:00:00;9.25871494752e-08;3.72721371866e-10;7.1252645801e-11;7.29564588285e-11
2015-02-26 02:15:00;9.01864554003e-08;3.71621645253e-10;6.83687845005e-11;6.99576916455e-11
2015-02-26 02:30:00;9.08145806913e-08;3.61148831391e-10;6.48191355877e-11;6.65603978143e-11
2015-02-26 02:45:00;9.67231527996e-08;3.57217728228e-10;5.95698790188e-11;6.15338847666e-11
2015-02-26 03:00:00;9.28675220854e-08;3.51235955458e-10;5.77518584493e-11;5.95005218604e-11
2015-02-26 03:15:00;9.16920259555e-08;3.59387493834e-10;6.63792120978e-11;6.78803259873e-11
2015-02-26 03:30:00;9.38442647647e-08;3.41873128226e-10;6.61909169256e-11;6.76198042516e-11
2015-02-26 03:45:00;9.01125653176e-08;3.45329197628e-10;6.25922587668e-11;6.39979474566e-11
2015-02-26 04:00:00;8.88324711282e-08;3.43888761138e-10;6.68271205899e-11;6.81454321477e-11
