DateTime;0.1-1.0;1.0-20.0;4.0-14.0;4.0-20.0
2016-01-01 18:30:00;9.01027006262e-08;4.02369292355e-10;6.44737087725e-11;6.59379595758e-11
2016-01-01 18:45:00;8.97276762148e-08;3.89650798845e-10;6.46154330453e-11;6.61751691698e-11
2016-01-01 19:00:00;9.09881406709e-08;3.9937790381e-10;6.34671438781e-11;6.49865796255e-11
2016-01-01 19:15:00;9.15049788219e-08;4.20204206535e-10;6.3586069039e-11;6.50160307359e-11
2016-01-01 19:30:00;9.37079897587e-08;3.99536282787e-10;6.35737200264e-11;6.50456495963e-11
2016-01-01 19:45:00;9.59190377689e-08;3.98610487068e-10;6.43767910816e-11;6.5828350514e-11
2016-01-01 20:00:00;9.48499331723e-08;3.9217770742e-10;6.44688290817e-11;6.58598698687e-11
2016-01-01 20:15:00;9.457467168e-08;3.82858559253e-10;6.33894812059e-11;6.46995949512e-11
2016-01-01 20:30:00;9.2764200439e-08;3.89280358342e-10;6.31478570876e-11;6.45034283132e-11
2016-01-01 20:45:00;9.16281544665e-08;3.88304259168e-10;6.56818511092e-11;6.72080750435e-11
2016-01-01 21:00:00;8.93610262802e-08;3.93438367295e-10;6.43188574697e-11;6.57867710769e-11
2016-01-01 21:15:00;9.29735313493e-08;3.99068281938e-10;6.67893013884e-11;6.8253841492e-11
2016-01-01 21:30:00;9.11406346185e-08;4.07962865194e-10;8.02919288187e-11;8.19166886625e-11
2016-01-01 21:45:00;8.88512886916e-08;5.04026504864e-10;6.70824342595e-11;6.85005055922e-11
2016-01-01 22:00:00;8.84831677538e-08;5.05445763652e-10;6.02020968483e-11;6.1484589727e-11
2016-01-01 22:15:00;9.43392717668e-08;3.84318604366e-10;5.95725146705e-11;6.08231422698e-11
2016-01-01 22:30:00;9.29969843046e-08;3.77357564437e-10;5.65450365843e-11;5.78125226962e-11
2016-01-01 22:45:00;8.73694798e-08;3.92773072159e-10;5.67802304454e-11;5.81119484091e-11
2016-01-01 23:00:00;9.09244569973e-08;3.83633308327e-10;5.5590231166e-11;5.68481869771e-11
2016-01-01 23:15:00;9.45731675233e-08;3.86914605426e-10;5.45386392017e-11;5.57114663359e-11
2016-01-02 00:00:00;9.2254875034e-08;3.92711931021e-10;6.14499837895e-11;6.25551958903e-11
2016-01-02 00:15:00;9.33243797367e-08;3.9312570464e-10;5.26746789982e-11;5.3742863287e-11
2016-01-02 00:30:00;9.69783510032e-08;3.88617683858e-10;5.29043070824e-11;5.38678150808e-11
2016-01-02 00:45:00;9.32580960705e-08;4.08505606871e-10;5.39266501321e-11;5.49995877504e-11
2016-01-02 01:00:00;9.09005935705e-08;4.16905468176e-10;5.73598493423e-11;5.91504792941e-11
2016-01-02 01:15:00;9.08823813521e-08;4.00751721605e-10;5.44826993244e-11;5.62075999475e-11
2016-01-02 01:30:00;9.28962678078e-08;3.92315089858e-10;5.18872780059e-11;5.31131572717e-11
2016-01-02 01:45:00;9.05210010115e-08;3.82633320418e-10;5.38234386816e-11;5.47895426863e-11
2016-01-02 02:00:00;8.94418613708e-08;3.7496724635e-10;4.77018077402e-11;4.86877621335e-11
2016-01-02 02:15:00;9.36131613521e-08;3.78784919752e-10;4.78011450405e-11;4.88135562136e-11
2016-01-02 02:30:00;9.86629233215e-08;3.67768360179e-10;5.07287636546e-11;5.15611658072e-11
2016-01-02 02:45:00;9.99088696038e-08;3.57291342077e-10;5.19487377491e-11;5.27412664806e-11
2016-01-02 03:00:00;9.88893273693e-08;3.68952915067e-10;5.24873689351e-11;5.32303617627e-11
2016-01-02 03:15:00;9.54344213167e-08;3.78749121479e-10;5.09466722611e-11;5.17008030971e-11
2016-01-02 03:30:00;9.56053967239e-08;3.75052797546e-10;4.9152956159e-11;4.9949220947e-11
2016-01-02 03:45:00;9.50541808933e-08;3.58169432503e-10;4.75854516683e-11;4.83584239143e-11
2016-01-02 04:00:00;1.02551219502e-07;3.57949327377e-10;4.83391292091e-11;4.90418582869e-11
2016-01-02 04:15:00;1.03507133759e-07;8.01312008452e-10;5.2247901246e-11;5.28735480914e-11
